SampleID,sequencing_well,batch,project,field,sample_name,fk_num,sampling_method,gps_latitude,gps_longitude,field_length,field_width,field_diag,sample_ms,transect_length ,transect_width,transect_diag,sample_x,sample_y,"x,y",x_ms,y_ms,collection_day,collection_month,collection_year,year_start,date,days,crop_rotation_primary_y0,crop_rotation_companion_y0,crop_rotation_primary_y1,crop_rotation_companion_y1,crop_rotation_primary_y2,crop_rotation_companion_y2,crop_rotation_primary_y3,crop_rotation_companion_y3,crop_rotation_primary_y4,crop_rotation_companion_y4,crop_rotation_primary_y5,crop_rotation_companion_y5,wheat_cultivar,take_all_seen,take_all_evidence,take_all_time,fertiliser_use,fertiliser_use_nitrogen,fertiliser_use_phosphous,fertiliser_use_potassium,fertiliser_use_micronutrients,fertiliser_use_other,fertiliser_application_rate_monthly,fertiliser_application_rate_every_six_months,fertiliser_application_rate_yearly,fertiliser_application_rate_every_two_years,fertiliser_application_rate_every_other,manure_use,manure_application_rate_monthly,manure_application_rate_every_six_months,manure_application_rate_yearly,manure_application_rate_every_two_years,manure_application_rate_other,pesticides__insecticides_use,fungicides_use,herbicides_use,tillage,tillage_method,soil_texture,fertility,soil_ph,available_p,available_k,available_mg,available_na,available_ca,extractable_cu,extractable_zn,extractable_mn,extractable_fe,extractable_so4,extractable_mo,extractable_co,ECEC,h_TN,h_TC,moisture_content,dh_TN,dh_TC
4_demultiplex.bc1024--bc1056.hifi_reads,H6,1,sample,9JA.01,9JA.01.04,NA,NA,51.368146,-2.440479,307.25,198.8,328.18,30,265.89,194.27,300,4,4,"4,4",,,16,7,2024,01/01/2024,16/07/2024,197,unknown,NA,unknown,NA,unknown,NA,unknown,NA,unknown,NA,NA,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,unknown,unknown,NA,NA,NA,unknown,NA,unknown,unknown,unknown,unknown,unknown,Loamy,low,7.5,21.4,135,79,19.4,2873.7,3.3,5.8,95.7,206.6,60.3,0,0.5,20.2,0.647,6.51,5.51,0.682,6.87
4_demultiplex.bc1024--bc1057.hifi_reads,H7,1,sample,9JA.01,9JA.01.12,NA,NA,51.368146,-2.440479,307.25,198.8,328.18,30,265.89,194.27,300,2,9,"2,9",,,16,7,2024,01/01/2024,16/07/2024,197,unknown,NA,unknown,NA,unknown,NA,unknown,NA,unknown,NA,NA,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,unknown,unknown,NA,NA,NA,unknown,NA,unknown,unknown,unknown,unknown,unknown,Loamy,low,7.5,21.4,135,79,19.4,2873.7,3.3,5.8,95.7,206.6,60.3,0,0.5,20.2,0.647,6.51,5.51,0.682,6.87
4_demultiplex.bc1024--bc1059.hifi_reads,H8,1,sample,9JA.01,9JA.01.20,NA,NA,51.368146,-2.440479,307.25,198.8,328.18,30,265.89,194.27,300,10,1,"10,1",,,16,7,2024,01/01/2024,16/07/2024,197,unknown,NA,unknown,NA,unknown,NA,unknown,NA,unknown,NA,NA,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,unknown,unknown,NA,NA,NA,unknown,NA,unknown,unknown,unknown,unknown,unknown,Loamy,low,7.5,21.4,135,79,19.4,2873.7,3.3,5.8,95.7,206.6,60.3,0,0.5,20.2,0.647,6.51,5.51,0.682,6.87
4_demultiplex.bc1024--bc1060.hifi_reads,H9,1,sample,5RW.01,5RW.01.07,NA,NA,52.90557,0.561505,564.56,544.85,499.09,47,545.57,532.81,470,7,7,"7,7",,,2,7,2024,01/01/2024,07/02/2024,183,OSR,NA,spring_barley,NA,sugar_beet,NA,winter_wheat,NA,potato,NA,NA,NA,Common wheat/bread wheat,No,N/A,not_seen,Yes,Yes,No,Yes,Yes,No,Yes,No,No,NA,NA,No,NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,Tillage,Loamy,lime-rich,7.9,32.8,230,55,9.5,1944.8,3.8,8.3,194.5,149.4,60.8,0,0.9,14.2,0.133,1.39,1.33,0.134,1.41
4_demultiplex.bc1024--bc1062.hifi_reads,H10,1,sample,5RW.01,5RW.01.15,NA,NA,52.90557,0.561505,564.56,544.85,499.09,47,545.57,532.81,470,5,6,"5,6",,,2,7,2024,01/01/2024,07/02/2024,183,OSR,NA,spring_barley,NA,sugar_beet,NA,winter_wheat,NA,potato,NA,NA,NA,Common wheat/bread wheat,No,N/A,not_seen,Yes,Yes,No,Yes,Yes,No,Yes,No,No,NA,NA,No,NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,Tillage,Loamy,lime-rich,7.9,32.8,230,55,9.5,1944.8,3.8,8.3,194.5,149.4,60.8,0,0.9,14.2,0.133,1.39,1.33,0.134,1.41
4_demultiplex.bc1024--bc1065.hifi_reads,H11,1,sample,9JG.01,9JG.01.02,NA,NA,50.839038,-2.088601,590.81,496.35,684.94,65,573.56,477.75,650,2,2,"2,2",,,15,7,2024,01/01/2024,15/07/2024,196,OSR,NA,spring_barley,NA,spring_barley,NA,winter_barley,NA,winter_wheat,NA,NA,NA,Common wheat/bread wheat,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,NA,NA,No,NA,NA,NA,NA,NA,Yes,NA,Yes,No,No tillage,Loamy,lime-rich,8,17.8,85,24,17.8,2286.6,2,5.7,21.9,17.4,29.2,0,0,15.5,0.327,10.21,2.37,0.335,10.45
4_demultiplex.bc1024--bc1075.hifi_reads,H12,1,internal_control,EMPTY,EMPTY,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4_demultiplex.bc1005--bc1076.hifi_reads,A1,1,sample,9JG.01,9JG.01.09,NA,NA,50.839038,-2.088601,590.81,496.35,684.94,65,573.56,477.75,650,9,9,"9,9",,,15,7,2024,01/01/2024,15/07/2024,196,OSR,NA,spring_barley,NA,spring_barley,NA,winter_barley,NA,winter_wheat,NA,NA,NA,Common wheat/bread wheat,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,NA,NA,No,NA,NA,NA,NA,NA,Yes,NA,Yes,No,No tillage,Loamy,lime-rich,8,17.8,85,24,17.8,2286.6,2,5.7,21.9,17.4,29.2,0,0,15.5,0.327,10.21,2.37,0.335,10.45
4_demultiplex.bc1005--bc1082.hifi_reads,A2,1,sample,9JG.01,9JG.01.17,NA,NA,50.839038,-2.088601,590.81,496.35,684.94,65,573.56,477.75,650,7,4,"7,4",,,15,7,2024,01/01/2024,15/07/2024,196,OSR,NA,spring_barley,NA,spring_barley,NA,winter_barley,NA,winter_wheat,NA,NA,NA,Common wheat/bread wheat,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,NA,NA,No,NA,NA,NA,NA,NA,Yes,NA,Yes,No,No tillage,Loamy,lime-rich,8,17.8,85,24,17.8,2286.6,2,5.7,21.9,17.4,29.2,0,0,15.5,0.327,10.21,2.37,0.335,10.45
4_demultiplex.bc1005--bc1083.hifi_reads,A3,1,sample,8HQ.01,8HQ.01.04,NA,NA,53.10016,0.04772,549.77,348.47,696.4,62,513.53,331.24,620,4,4,"4,4",,,8,8,2024,01/01/2024,08/08/2024,220,group_2,NA,pre_pack,NA,group_2,NA,maize,NA,spring_wheat,NA,NA,NA,Extase; astronomer,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,NA,NA,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Tillage,Peaty,low to high,7.7,24.6,251,341,26.5,3925.5,8.8,5.9,63,385.3,66.7,0,0.5,30.5,0.514,6.74,5.48,0.542,7.1
4_demultiplex.bc1005--bc1089.hifi_reads,A4,1,sample,8HQ.01,8HQ.01.12,NA,NA,53.10016,0.04772,549.77,348.47,696.4,62,513.53,331.24,620,2,9,"2,9",,,8,8,2024,01/01/2024,08/08/2024,220,group_2,NA,pre_pack,NA,group_2,NA,maize,NA,spring_wheat,NA,NA,NA,Extase; astronomer,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,NA,NA,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Tillage,Peaty,low to high,7.7,24.6,251,341,26.5,3925.5,8.8,5.9,63,385.3,66.7,0,0.5,30.5,0.514,6.74,5.48,0.542,7.1
4_demultiplex.bc1005--bc1096.hifi_reads,A5,1,sample,8HQ.01,8HQ.01.20,NA,NA,53.10016,0.04772,549.77,348.47,696.4,62,513.53,331.24,620,10,1,"10,1",,,8,8,2024,01/01/2024,08/08/2024,220,group_2,NA,pre_pack,NA,group_2,NA,maize,NA,spring_wheat,NA,NA,NA,Extase; astronomer,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,NA,NA,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Tillage,Peaty,low to high,7.7,24.6,251,341,26.5,3925.5,8.8,5.9,63,385.3,66.7,0,0.5,30.5,0.514,6.74,5.48,0.542,7.1
4_demultiplex.bc1005--bc1098.hifi_reads,A6,1,sample,2AY.01,2AY.01.10,NA,NA,53.17379,-0.37644,1020,344.97,1050,90,980.12,327.9,900,10,10,"10,10",,,7,8,2024,01/01/2024,08/07/2024,219,group_1,NA,oats,vetch,2nd_wheat,NA,group_1,NA,OSR,NA,NA,NA,Crusoe; skyscraper; crusoe,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,NA,NA,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Tillage,Peaty,low to high,7.4,27.6,294,221,14.7,4765.9,4.3,7.8,41,393.3,760.6,0,0.3,34.7,0.582,7.86,5.7,0.615,8.31
4_demultiplex.bc1005--bc1100.hifi_reads,A7,1,sample,4EH.01,4EH.01.12,NA,NA,51.893792,-0.825926,654.47,436.57,797.36,75,618.75,398.76,750,2,9,"2,2",,,24,6,2024,01/01/2024,24/06/2024,175,spring_wheat,NA,spring_beans,NA,winter_wheat,NA,spring_oats,NA,spring_wheat,NA,NA,NA,X days,No,N/A,not_seen,Yes,Yes,No,No,No,Sulfur,No,No,No,Yes,220Kile N/hectare; 20 kilo S/hectare,NA,NA,NA,NA,Yes,30 tons/hectare,NA,Yes,Yes,No,No tillage,Loamy,lime-rich,7.6,62.4,475,121,17.8,3290.9,3.7,8.2,66.4,239.5,95.4,0,0.3,24.6,0.389,4.7,4.02,0.404,4.89
4_demultiplex.bc1005--bc1101.hifi_reads,A8,1,sample,9JG.01,9JG.01.06,NA,NA,50.839038,-2.088601,590.81,496.35,684.94,65,573.56,477.75,650,6,6,"6,6",,,15,7,2024,01/01/2024,15/07/2024,196,OSR,NA,spring_barley,NA,spring_barley,NA,winter_barley,NA,winter_wheat,NA,NA,NA,Common wheat/bread wheat,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,NA,NA,No,NA,NA,NA,NA,NA,Yes,NA,Yes,No,No tillage,Loamy,lime-rich,8,17.8,85,24,17.8,2286.6,2,5.7,21.9,17.4,29.2,0,0,15.5,0.327,10.21,2.37,0.335,10.45
4_demultiplex.bc1007--bc1076.hifi_reads,B1,1,sample,9JG.01,9JG.01.10,NA,NA,50.839038,-2.088601,590.81,496.35,684.94,65,573.56,477.75,650,10,10,"10,10",,,15,7,2024,01/01/2024,15/07/2024,196,OSR,NA,spring_barley,NA,spring_barley,NA,winter_barley,NA,winter_wheat,NA,NA,NA,Common wheat/bread wheat,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,NA,NA,No,NA,NA,NA,NA,NA,Yes,NA,Yes,No,No tillage,Loamy,lime-rich,8,17.8,85,24,17.8,2286.6,2,5.7,21.9,17.4,29.2,0,0,15.5,0.327,10.21,2.37,0.335,10.45
4_demultiplex.bc1007--bc1082.hifi_reads,B2,1,sample,9JG.01,9JG.01.18,NA,NA,50.839038,-2.088601,590.81,496.35,684.94,65,573.56,477.75,650,8,3,"8,3",,,15,7,2024,01/01/2024,15/07/2024,196,OSR,NA,spring_barley,NA,spring_barley,NA,winter_barley,NA,winter_wheat,NA,NA,NA,Common wheat/bread wheat,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,NA,NA,No,NA,NA,NA,NA,NA,Yes,NA,Yes,No,No tillage,Loamy,lime-rich,8,17.8,85,24,17.8,2286.6,2,5.7,21.9,17.4,29.2,0,0,15.5,0.327,10.21,2.37,0.335,10.45
4_demultiplex.bc1007--bc1083.hifi_reads,B3,1,sample,8HQ.01,8HQ.01.05,NA,NA,53.10016,0.04772,549.77,348.47,696.4,62,513.53,331.24,620,5,5,"5,5",,,8,8,2024,01/01/2024,08/08/2024,220,group_2,NA,pre_pack,NA,group_2,NA,maize,NA,spring_wheat,NA,NA,NA,Extase; astronomer,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,NA,NA,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Tillage,Peaty,low to high,7.7,24.6,251,341,26.5,3925.5,8.8,5.9,63,385.3,66.7,0,0.5,30.5,0.514,6.74,5.48,0.542,7.1
4_demultiplex.bc1007--bc1089.hifi_reads,B4,1,sample,8HQ.01,8HQ.01.13,NA,NA,53.10016,0.04772,549.77,348.47,696.4,62,513.53,331.24,620,3,8,"3,8",,,8,8,2024,01/01/2024,08/08/2024,220,group_2,NA,pre_pack,NA,group_2,NA,maize,NA,spring_wheat,NA,NA,NA,Extase; astronomer,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,NA,NA,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Tillage,Peaty,low to high,7.7,24.6,251,341,26.5,3925.5,8.8,5.9,63,385.3,66.7,0,0.5,30.5,0.514,6.74,5.48,0.542,7.1
4_demultiplex.bc1007--bc1096.hifi_reads,B5,1,farmer_kit,8HQ.01,8HQ.1.229.FK,229,SFK,53.10016,0.04772,549.77,348.47,696.4,62,513.53,331.24,620,NA,NA,NA,,,8,8,2024,01/01/2024,08/08/2024,220,group_2,NA,pre_pack,NA,group_2,NA,maize,NA,spring_wheat,NA,NA,NA,Extase; astronomer,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,NA,NA,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Tillage,Peaty,low to high,7.7,24.6,251,341,26.5,3925.5,8.8,5.9,63,385.3,66.7,0,0.5,30.5,0.514,6.74,5.48,0.542,7.1
4_demultiplex.bc1007--bc1098.hifi_reads,B6,1,sample,4LQ.02,4LQ.02.14,NA,NA,51.22593,1.22016,481.08,388.16,601.59,55,444.68,313.29,550,4,7,"4,7",,,20,8,2024,01/01/2024,20/08/2024,232,winter_wheat,NA,winter_oats,NA,winter_wheat,NA,winter_wheat,NA,winter_beans,NA,NA,NA,Common wheat/bread wheat; Heritage wheat,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,NA,NA,Yes,NA,NA,NA,NA,Every three years,Yes,NA,NA,No,No tillage,Loamy,lime-rich,8,71.6,294,46,12.4,2659,6,9.9,97.1,113.9,44.8,0,0.5,18.9,0.333,6.62,3.1,0.343,6.83
4_demultiplex.bc1007--bc1100.hifi_reads,B7,1,sample,4EH.01,4EH.01.13,NA,NA,51.893792,-0.825926,654.47,436.57,797.36,75,618.75,398.76,750,3,8,"3,3",,,24,6,2024,01/01/2024,24/06/2024,175,spring_wheat,NA,spring_beans,NA,winter_wheat,NA,spring_oats,NA,spring_wheat,NA,NA,NA,X days,No,N/A,not_seen,Yes,Yes,No,No,No,Sulfur,No,No,No,Yes,220Kile N/hectare; 20 kilo S/hectare,NA,NA,NA,NA,Yes,30 tons/hectare,NA,Yes,Yes,No,No tillage,Loamy,lime-rich,7.6,62.4,475,121,17.8,3290.9,3.7,8.2,66.4,239.5,95.4,0,0.3,24.6,0.389,4.7,4.02,0.404,4.89
4_demultiplex.bc1007--bc1101.hifi_reads,B8,1,sample,9JG.01,9JG.01.07,NA,NA,50.839038,-2.088601,590.81,496.35,684.94,65,573.56,477.75,650,7,7,"7,7",,,15,7,2024,01/01/2024,15/07/2024,196,OSR,NA,spring_barley,NA,spring_barley,NA,winter_barley,NA,winter_wheat,NA,NA,NA,Common wheat/bread wheat,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,NA,NA,No,NA,NA,NA,NA,NA,Yes,NA,Yes,No,No tillage,Loamy,lime-rich,8,17.8,85,24,17.8,2286.6,2,5.7,21.9,17.4,29.2,0,0,15.5,0.327,10.21,2.37,0.335,10.45
4_demultiplex.bc1008--bc1076.hifi_reads,C1,1,sample,9JG.01,9JG.01.11,NA,NA,50.839038,-2.088601,590.81,496.35,684.94,65,573.56,477.75,650,1,10,"1,10",,,15,7,2024,01/01/2024,15/07/2024,196,OSR,NA,spring_barley,NA,spring_barley,NA,winter_barley,NA,winter_wheat,NA,NA,NA,Common wheat/bread wheat,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,NA,NA,No,NA,NA,NA,NA,NA,Yes,NA,Yes,No,No tillage,Loamy,lime-rich,8,17.8,85,24,17.8,2286.6,2,5.7,21.9,17.4,29.2,0,0,15.5,0.327,10.21,2.37,0.335,10.45
4_demultiplex.bc1008--bc1082.hifi_reads,C2,1,sample,9JG.01,9JG.01.19,NA,NA,50.839038,-2.088601,590.81,496.35,684.94,65,573.56,477.75,650,9,2,"9,2",,,15,7,2024,01/01/2024,15/07/2024,196,OSR,NA,spring_barley,NA,spring_barley,NA,winter_barley,NA,winter_wheat,NA,NA,NA,Common wheat/bread wheat,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,NA,NA,No,NA,NA,NA,NA,NA,Yes,NA,Yes,No,No tillage,Loamy,lime-rich,8,17.8,85,24,17.8,2286.6,2,5.7,21.9,17.4,29.2,0,0,15.5,0.327,10.21,2.37,0.335,10.45
4_demultiplex.bc1008--bc1083.hifi_reads,C3,1,sample,8HQ.01,8HQ.01.06,NA,NA,53.10016,0.04772,549.77,348.47,696.4,62,513.53,331.24,620,6,6,"6,6",,,8,8,2024,01/01/2024,08/08/2024,220,group_2,NA,pre_pack,NA,group_2,NA,maize,NA,spring_wheat,NA,NA,NA,Extase; astronomer,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,NA,NA,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Tillage,Peaty,low to high,7.7,24.6,251,341,26.5,3925.5,8.8,5.9,63,385.3,66.7,0,0.5,30.5,0.514,6.74,5.48,0.542,7.1
4_demultiplex.bc1008--bc1089.hifi_reads,C4,1,sample,8HQ.01,8HQ.01.14,NA,NA,53.10016,0.04772,549.77,348.47,696.4,62,513.53,331.24,620,4,7,"4,7",,,8,8,2024,01/01/2024,08/08/2024,220,group_2,NA,pre_pack,NA,group_2,NA,maize,NA,spring_wheat,NA,NA,NA,Extase; astronomer,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,NA,NA,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Tillage,Peaty,low to high,7.7,24.6,251,341,26.5,3925.5,8.8,5.9,63,385.3,66.7,0,0.5,30.5,0.514,6.74,5.48,0.542,7.1
4_demultiplex.bc1008--bc1096.hifi_reads,C5,1,farmer_kit,0JL.02,0JL.2.127.FK,127,FFK,53.364007,-0.32783013,323.39,191.58,293.18,NA,NA,NA,NA,NA,NA,NA,,,27,8,2024,01/01/2024,27/08/2024,239,winter_wheat,NA,winter_wheat,NA,spring_barley,NA,oilseed_rape,NA,winter_wheat,NA,NA,NA,Common wheat/bread wheat,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,No,No,No,NA,"Nitrogen- March, April, May; Phosphate-March; Potassium-April",No,NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,Tillage,Loamy and clayey,moderate,7.1,15,282,99,13.6,3093.6,3.7,2,73.2,172.7,40.9,0,1.1,22.3,0.15,1.63,2.72,0.154,1.68
4_demultiplex.bc1008--bc1098.hifi_reads,C6,1,sample,4LQ.02,4LQ.02.15,NA,NA,51.22593,1.22016,481.08,388.16,601.59,55,444.68,313.29,550,5,6,"5,6",,,20,8,2024,01/01/2024,20/08/2024,232,winter_wheat,NA,winter_oats,NA,winter_wheat,NA,winter_wheat,NA,winter_beans,NA,NA,NA,Common wheat/bread wheat; Heritage wheat,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,NA,NA,Yes,NA,NA,NA,NA,Every three years,Yes,NA,NA,No,No tillage,Loamy and clayey,moderate,8,71.6,294,46,12.4,2659,6,9.9,97.1,113.9,44.8,0,0.5,18.9,0.333,6.62,3.1,0.343,6.83
4_demultiplex.bc1008--bc1100.hifi_reads,C7,1,sample,2AY.02,2AY.02.08,NA,NA,53.17083,-0.3737,978.34,313.36,986.87,90,958.48,304.35,900,8,8,"8,8",,,7,8,2024,01/01/2024,08/07/2024,219,group_1,NA,oats,vetch,2nd_wheat,NA,group_1,NA,OSR,NA,NA,NA,Crusoe; skyscraper; crusoe,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,NA,NA,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Tillage,Peaty,low to high,7.3,14.8,307,270,15.9,3857.9,5.7,5.6,60.6,412.8,94.3,0,0.4,29.4,0.621,8.18,5.86,0.658,8.66
4_demultiplex.bc1008--bc1101.hifi_reads,C8,1,sample,9JG.01,9JG.01.08,NA,NA,50.839038,-2.088601,590.81,496.35,684.94,65,573.56,477.75,650,8,8,"8,8",,,15,7,2024,01/01/2024,15/07/2024,196,OSR,NA,spring_barley,NA,spring_barley,NA,winter_barley,NA,winter_wheat,NA,NA,NA,Common wheat/bread wheat,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,NA,NA,No,NA,NA,NA,NA,NA,Yes,NA,Yes,No,No tillage,Loamy,lime-rich,8,17.8,85,24,17.8,2286.6,2,5.7,21.9,17.4,29.2,0,0,15.5,0.327,10.21,2.37,0.335,10.45
4_demultiplex.bc1012--bc1076.hifi_reads,D1,1,sample,9JG.01,9JG.01.12,NA,NA,50.839038,-2.088601,590.81,496.35,684.94,65,573.56,477.75,650,2,9,"2,9",,,15,7,2024,01/01/2024,15/07/2024,196,OSR,NA,spring_barley,NA,spring_barley,NA,winter_barley,NA,winter_wheat,NA,NA,NA,Common wheat/bread wheat,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,NA,NA,No,NA,NA,NA,NA,NA,Yes,NA,Yes,No,No tillage,Loamy,lime-rich,8,17.8,85,24,17.8,2286.6,2,5.7,21.9,17.4,29.2,0,0,15.5,0.327,10.21,2.37,0.335,10.45
4_demultiplex.bc1012--bc1082.hifi_reads,D2,1,sample,9JG.01,9JG.01.20,NA,NA,50.839038,-2.088601,590.81,496.35,684.94,65,573.56,477.75,650,10,1,"10,1",,,15,7,2024,01/01/2024,15/07/2024,196,OSR,NA,spring_barley,NA,spring_barley,NA,winter_barley,NA,winter_wheat,NA,NA,NA,Common wheat/bread wheat,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,NA,NA,No,NA,NA,NA,NA,NA,Yes,NA,Yes,No,No tillage,Loamy,lime-rich,8,17.8,85,24,17.8,2286.6,2,5.7,21.9,17.4,29.2,0,0,15.5,0.327,10.21,2.37,0.335,10.45
4_demultiplex.bc1012--bc1083.hifi_reads,D3,1,sample,8HQ.01,8HQ.01.07,NA,NA,53.10016,0.04772,549.77,348.47,696.4,62,513.53,331.24,620,7,7,"7,7",,,8,8,2024,01/01/2024,08/08/2024,220,group_2,NA,pre_pack,NA,group_2,NA,maize,NA,spring_wheat,NA,NA,NA,Extase; astronomer,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,NA,NA,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Tillage,Peaty,low to high,7.7,24.6,251,341,26.5,3925.5,8.8,5.9,63,385.3,66.7,0,0.5,30.5,0.514,6.74,5.48,0.542,7.1
4_demultiplex.bc1012--bc1089.hifi_reads,D4,1,sample,8HQ.01,8HQ.01.15,NA,NA,53.10016,0.04772,549.77,348.47,696.4,62,513.53,331.24,620,5,6,"5,6",,,8,8,2024,01/01/2024,08/08/2024,220,group_2,NA,pre_pack,NA,group_2,NA,maize,NA,spring_wheat,NA,NA,NA,Extase; astronomer,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,NA,NA,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Tillage,Peaty,low to high,7.7,24.6,251,341,26.5,3925.5,8.8,5.9,63,385.3,66.7,0,0.5,30.5,0.514,6.74,5.48,0.542,7.1
4_demultiplex.bc1012--bc1096.hifi_reads,D5,1,farmer_kit,0JL.01,0JL.1.128.FK,128,FFK,53.288624,-0.33077522,1150,787.96,1170,NA,NA,NA,NA,NA,NA,NA,,,27,8,2024,01/01/2024,27/08/2024,239,winter_wheat,NA,spring_barley,NA,spring_barley,NA,spring_barley,NA,oilseed_rape,NA,NA,NA,Common wheat/bread wheat,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,No,No,No,NA,"Nitrogen- March, April, May; Phosphate-March; Potassium-April",No,NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,Tillage,Loamy and clayey,moderate,7.3,31,285,104,15.7,2774.4,3.1,3.8,99.3,190.1,43.9,0,1.2,20.3,0.146,1.54,2.37,0.149,1.58
4_demultiplex.bc1012--bc1098.hifi_reads,D6,1,sample,4LQ.02,4LQ.02.16,NA,NA,51.22593,1.22016,481.08,388.16,601.59,55,444.68,313.29,550,6,5,"6,5",,,20,8,2024,01/01/2024,20/08/2024,232,winter_wheat,NA,winter_oats,NA,winter_wheat,NA,winter_wheat,NA,winter_beans,NA,NA,NA,Common wheat/bread wheat; Heritage wheat,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,NA,NA,Yes,NA,NA,NA,NA,Every three years,Yes,NA,NA,No,No tillage,Loamy and clayey,moderate,8,71.6,294,46,12.4,2659,6,9.9,97.1,113.9,44.8,0,0.5,18.9,0.333,6.62,3.1,0.343,6.83
4_demultiplex.bc1012--bc1100.hifi_reads,D7,1,sample,2AY.02,2AY.02.09,NA,NA,53.17083,-0.3737,978.34,313.36,986.87,90,958.48,304.35,900,9,9,"9,9",,,7,8,2024,01/01/2024,08/07/2024,219,group_1,NA,oats,vetch,2nd_wheat,NA,group_1,NA,OSR,NA,NA,NA,Crusoe; skyscraper; crusoe,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,NA,NA,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Tillage,Peaty,low to high,7.3,14.8,307,270,15.9,3857.9,5.7,5.6,60.6,412.8,94.3,0,0.4,29.4,0.621,8.18,5.86,0.658,8.66
