SampleID,sequencing_well,batch,project,field,sample_name,fk_num,sampling_method,gps_latitude,gps_longitude,field_length,field_width,field_diag,sample_ms,sample_x,sample_y,"x,y",x_ms,y_ms,collection_day,collection_month,collection_year,year_start,date,days,crop_rotation_primary_y0,crop_rotation_companion_y0,crop_rotation_primary_y1,crop_rotation_companion_y1,crop_rotation_primary_y2,crop_rotation_companion_y2,crop_rotation_primary_y3,crop_rotation_companion_y3,crop_rotation_primary_y4,crop_rotation_companion_y4,crop_rotation_primary_y5,crop_rotation_companion_y5,wheat_cultivar,take_all_seen,take_all_evidence,take_all_time,fertiliser_use,fertiliser_use_nitrogen,fertiliser_use_phosphous,fertiliser_use_potassium,fertiliser_use_micronutrients,fertiliser_use_other,fertiliser_application_rate_monthly,fertiliser_application_rate_every_six_months,fertiliser_application_rate_yearly,fertiliser_application_rate_every_two_years,fertiliser_application_rate_every_other,manure_use,manure_application_rate_monthly,manure_application_rate_every_six_months,manure_application_rate_yearly,manure_application_rate_every_two_years,manure_application_rate_other,pesticides__insecticides_use,fungicides_use,herbicides_use,tillage,tillage_method,soil_texture,fertility,soil_ph,available_p,available_k,available_mg,available_na,available_ca,extractable_cu,extractable_zn,extractable_mn,extractable_fe,extractable_so4,extractable_mo,extractable_co,ECEC,h_TN,h_TC,moisture_content,dh_TN,dh_TC
3_demultiplex.bc1022--bc1105.hifi_reads,G9,1,sample,6TH.02,6TH.02.16,NA,NA,51.475886,-0.894541,264.03,197.85,291.79,25,6,5,"6,5",,,22,7,2024,01/01/2024,22/07/2024,203,unknown,NA,unknown,NA,unknown,NA,unknown,NA,unknown,NA,NA,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,unknown,unknown,NA,NA,NA,unknown,NA,unknown,unknown,unknown,unknown,unknown,Loamy,low,6.4,88.4,19.5,54,11.8,1872.1,6.8,14.8,64.9,479.4,42,0,0.4,15.8,0.183,2.08,1.59,0.186,2.11
3_demultiplex.bc1022--bc1107.hifi_reads,G10,1,sample,4EH.02,4EH.02.03,NA,NA,51.883353,-0.82113,751.69,361.65,855.19,80,3,3,"3,3",,,24,6,2024,01/01/2024,24/06/2024,175,winter_wheat,NA,spring_beans,NA,winter_wheat,NA,spring_oats,NA,spring_oats,NA,NA,NA,X days,No,N/A,not_seen,Yes,Yes,No,No,No,Sulfur,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,No,No tillage,Loamy,lime-rich,7.7,67.6,659,112,21.5,2856.1,3,7.2,37.2,227.3,82.8,0,0.2,22.3,0.403,4.17,4.15,0.42,4.35
3_demultiplex.bc1022--bc1110.hifi_reads,G11,1,sample,4EH.02,4EH.02.11,NA,NA,51.883353,-0.82113,751.69,361.65,855.19,80,1,10,"1,1",,,24,6,2024,01/01/2024,24/06/2024,175,winter_wheat,NA,spring_beans,NA,winter_wheat,NA,spring_oats,NA,spring_oats,NA,NA,NA,X days,No,N/A,not_seen,Yes,Yes,No,No,No,Sulfur,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,No,No tillage,Loamy,lime-rich,7.7,67.6,659,112,21.5,2856.1,3,7.2,37.2,227.3,82.8,0,0.2,22.3,0.403,4.17,4.15,0.42,4.35
3_demultiplex.bc1024--bc1076.hifi_reads,H1,1,sample,2AY.02,2AY.02.18,NA,NA,53.17083,-0.3737,958.48,304.35,954.56,87,8,3,"8,3",,,7,8,2024,01/01/2024,08/07/2024,219,group_1,NA,oats,vetch,2nd_wheat,NA,group_1,NA,OSR,NA,NA,NA,Crusoe; skyscraper; crusoe,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,NA,NA,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Reduced tillage,Peaty,low to high,7.3,14.8,307,270,15.9,3857.9,5.7,5.6,60.6,412.8,94.3,0,0.4,29.4,0.621,8.18,5.86,0.658,8.66
3_demultiplex.bc1024--bc1082.hifi_reads,H2,1,sample,2JJ.02,2JJ.02.05,NA,NA,53.60575,-1.501528,334.04,276.92,401.61,35,5,5,"5,5",,,8,8,2024,01/01/2024,08/08/2024,220,winter_wheat,NA,wheat,NA,wheat,NA,OSR,NA,wheat,NA,NA,NA,NA,No,N/A,not_seen,not_reported,Yes,No,No,Yes,No,No,No,250 kg/ha,NA,"Nitogen 3 times in the Spring (March, April, May)",NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,No,No tillage,Loamy,low,6.8,21.6,156,61,9.4,1421.7,6.2,6.3,87.8,279.3,79.2,0,0.5,11.2,0.218,2.95,1.7,0.221,3
3_demultiplex.bc1024--bc1083.hifi_reads,H3,1,sample,2JJ.02,2JJ.02.13,NA,NA,53.60575,-1.501528,334.04,276.92,401.61,35,3,8,"3,8",,,8,8,2024,01/01/2024,08/08/2024,220,winter_wheat,NA,wheat,NA,wheat,NA,OSR,NA,wheat,NA,NA,NA,NA,No,N/A,not_seen,not_reported,Yes,No,No,Yes,No,No,No,250 kg/ha,NA,"Nitogen 3 times in the Spring (March, April, May)",NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,No,No tillage,Loamy,low,6.8,21.6,156,61,9.4,1421.7,6.2,6.3,87.8,279.3,79.2,0,0.5,11.2,0.218,2.95,1.7,0.221,3
3_demultiplex.bc1024--bc1089.hifi_reads,H4,1,farmer_kit,2JJ.02,2JJ.2.213.FK,213,SFK,53.60575,-1.501528,334.04,276.92,401.61,35,NA,NA,NA,,,8,8,2024,01/01/2024,08/08/2024,220,winter_wheat,NA,wheat,NA,wheat,NA,OSR,NA,wheat,NA,NA,NA,NA,No,N/A,not_seen,not_reported,Yes,No,No,Yes,No,No,No,250 kg/ha,NA,"Nitogen 3 times in the Spring (March, April, May)",NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,No,No tillage,Loamy,low,6.8,21.6,156,61,9.4,1421.7,6.2,6.3,87.8,279.3,79.2,0,0.5,11.2,0.218,2.95,1.7,0.221,3
3_demultiplex.bc1024--bc1096.hifi_reads,H5,1,sample,6TH.01,6TH.01.06,NA,NA,51.482467,-0.887181,536.41,206.26,557.12,50,6,6,"6,6",,,22,7,2024,01/01/2024,22/07/2024,203,unknown,NA,unknown,NA,unknown,NA,unknown,NA,unknown,NA,NA,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,unknown,unknown,NA,NA,NA,unknown,NA,unknown,unknown,unknown,unknown,unknown,Loamy and clayey,moderate,7,36.2,112,36,9.7,1827.6,4.2,5.7,62.1,287.1,28.5,0,0.5,12.7,0.096,1.19,1.25,0.097,1.2
3_demultiplex.bc1024--bc1098.hifi_reads,H6,1,sample,6TH.01,6TH.01.14,NA,NA,51.482467,-0.887181,536.41,206.26,557.12,50,4,7,"4,7",,,22,7,2024,01/01/2024,22/07/2024,203,unknown,NA,unknown,NA,unknown,NA,unknown,NA,unknown,NA,NA,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,unknown,unknown,NA,NA,NA,unknown,NA,unknown,unknown,unknown,unknown,unknown,Loamy and clayey,moderate,7,36.2,112,36,9.7,1827.6,4.2,5.7,62.1,287.1,28.5,0,0.5,12.7,0.096,1.19,1.25,0.097,1.2
3_demultiplex.bc1024--bc1100.hifi_reads,H7,1,sample,6TH.02,6TH.02.01,NA,NA,51.475886,-0.894541,264.03,197.85,291.79,25,1,1,"1,1",,,22,7,2024,01/01/2024,22/07/2024,203,unknown,NA,unknown,NA,unknown,NA,unknown,NA,unknown,NA,NA,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,unknown,unknown,NA,NA,NA,unknown,NA,unknown,unknown,unknown,unknown,unknown,Loamy,low,6.4,88.4,19.5,54,11.8,1872.1,6.8,14.8,64.9,479.4,42,0,0.4,15.8,0.183,2.08,1.59,0.186,2.11
3_demultiplex.bc1024--bc1101.hifi_reads,H8,1,sample,6TH.02,6TH.02.09,NA,NA,51.475886,-0.894541,264.03,197.85,291.79,25,9,9,"9,9",,,22,7,2024,01/01/2024,22/07/2024,203,unknown,NA,unknown,NA,unknown,NA,unknown,NA,unknown,NA,NA,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,unknown,unknown,NA,NA,NA,unknown,NA,unknown,unknown,unknown,unknown,unknown,Loamy,low,6.4,88.4,19.5,54,11.8,1872.1,6.8,14.8,64.9,479.4,42,0,0.4,15.8,0.183,2.08,1.59,0.186,2.11
3_demultiplex.bc1024--bc1105.hifi_reads,H9,1,sample,6TH.02,6TH.02.17,NA,NA,51.475886,-0.894541,264.03,197.85,291.79,25,7,4,"7,4",,,22,7,2024,01/01/2024,22/07/2024,203,unknown,NA,unknown,NA,unknown,NA,unknown,NA,unknown,NA,NA,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,unknown,unknown,NA,NA,NA,unknown,NA,unknown,unknown,unknown,unknown,unknown,Loamy,low,6.4,88.4,19.5,54,11.8,1872.1,6.8,14.8,64.9,479.4,42,0,0.4,15.8,0.183,2.08,1.59,0.186,2.11
3_demultiplex.bc1024--bc1107.hifi_reads,H10,1,sample,4EH.02,4EH.02.04,NA,NA,51.883353,-0.82113,751.69,361.65,855.19,80,4,4,"4,4",,,24,6,2024,01/01/2024,24/06/2024,175,winter_wheat,NA,spring_beans,NA,winter_wheat,NA,spring_oats,NA,spring_oats,NA,NA,NA,X days,No,N/A,not_seen,Yes,Yes,No,No,No,Sulfur,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,No,No tillage,Loamy,lime-rich,7.7,67.6,659,112,21.5,2856.1,3,7.2,37.2,227.3,82.8,0,0.2,22.3,0.403,4.17,4.15,0.42,4.35
3_demultiplex.bc1024--bc1110.hifi_reads,H11,1,sample,4EH.02,4EH.02.12,NA,NA,51.883353,-0.82113,751.69,361.65,855.19,80,2,9,"2,2",,,24,6,2024,01/01/2024,24/06/2024,175,winter_wheat,NA,spring_beans,NA,winter_wheat,NA,spring_oats,NA,spring_oats,NA,NA,NA,X days,No,N/A,not_seen,Yes,Yes,No,No,No,Sulfur,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,No,No tillage,Loamy,lime-rich,7.7,67.6,659,112,21.5,2856.1,3,7.2,37.2,227.3,82.8,0,0.2,22.3,0.403,4.17,4.15,0.42,4.35
4_demultiplex.bc1005--bc1033.hifi_reads,A1,1,sample,5RW.02,5RW.02.01,NA,NA,52.900938,0.57231,352.36,333.07,466.41,43,1,1,"1,1",,,2,7,2024,01/01/2024,07/02/2024,183,OSR,NA,winter_barley,NA,winter_wheat,NA,sugar_beet,NA,winter_barley,NA,NA,NA,Common wheat/bread wheat,No,N/A,not_seen,Yes,Yes,No,Yes,Yes,No,Yes,No,No,NA,NA,No,NA,NA,NA,NA,NA,Yes,Yes,Yes,Yes,Reduced tillage,Loamy,lime-rich,6.7,36.4,231,65,11.3,1678.3,3.6,7.3,121,376.9,76.6,0,0.8,13.5,0.118,1.26,1.06,0.12,1.28
4_demultiplex.bc1005--bc1035.hifi_reads,A2,1,sample,5RW.02,5RW.02.09,NA,NA,52.900938,0.57231,352.36,333.07,466.41,43,9,9,"9,9",,,2,7,2024,01/01/2024,07/02/2024,183,OSR,NA,winter_barley,NA,winter_wheat,NA,sugar_beet,NA,winter_barley,NA,NA,NA,Common wheat/bread wheat,No,N/A,not_seen,Yes,Yes,No,Yes,Yes,No,Yes,No,No,NA,NA,No,NA,NA,NA,NA,NA,Yes,Yes,Yes,Yes,Reduced tillage,Loamy,lime-rich,6.7,36.4,231,65,11.3,1678.3,3.6,7.3,121,376.9,76.6,0,0.8,13.5,0.118,1.26,1.06,0.12,1.28
4_demultiplex.bc1005--bc1044.hifi_reads,A3,1,sample,5RW.02,5RW.02.17,NA,NA,52.900938,0.57231,352.36,333.07,466.41,43,7,4,"7,4",,,2,7,2024,01/01/2024,07/02/2024,183,OSR,NA,winter_barley,NA,winter_wheat,NA,sugar_beet,NA,winter_barley,NA,NA,NA,Common wheat/bread wheat,No,N/A,not_seen,Yes,Yes,No,Yes,Yes,No,Yes,No,No,NA,NA,No,NA,NA,NA,NA,NA,Yes,Yes,Yes,Yes,Reduced tillage,Loamy,lime-rich,6.7,36.4,231,65,11.3,1678.3,3.6,7.3,121,376.9,76.6,0,0.8,13.5,0.118,1.26,1.06,0.12,1.28
4_demultiplex.bc1005--bc1045.hifi_reads,A4,1,sample,8HQ.02,8HQ.02.01,NA,NA,53.11209,0.05528,404.43,199.57,446.63,42,1,1,"1,1",,,8,8,2024,01/01/2024,08/08/2024,220,group_2,NA,pre_pack,NA,group_2,NA,maize_forage,NA,spring_wheat,NA,NA,NA,Extase; Astronomer,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,NA,NA,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Reduced tillage,Peaty,low to high,7.6,29.4,330,309,20.8,3178.2,9.6,4.8,76.4,405.3,59,0,0.7,26.1,0.467,6.18,4.72,0.489,6.47
4_demultiplex.bc1005--bc1054.hifi_reads,A5,1,sample,8HQ.02,8HQ.02.09,NA,NA,53.11209,0.05528,404.43,199.57,446.63,42,9,9,"9,9",,,8,8,2024,01/01/2024,08/08/2024,220,group_2,NA,pre_pack,NA,group_2,NA,maize_forage,NA,spring_wheat,NA,NA,NA,Extase; Astronomer,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,NA,NA,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Reduced tillage,Peaty,low to high,7.6,29.4,330,309,20.8,3178.2,9.6,4.8,76.4,405.3,59,0,0.7,26.1,0.467,6.18,4.72,0.489,6.47
4_demultiplex.bc1005--bc1056.hifi_reads,A6,1,sample,8HQ.02,8HQ.02.17,NA,NA,53.11209,0.05528,404.43,199.57,446.63,42,7,4,"7,4",,,8,8,2024,01/01/2024,08/08/2024,220,group_2,NA,pre_pack,NA,group_2,NA,maize_forage,NA,spring_wheat,NA,NA,NA,Extase; Astronomer,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,NA,NA,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Reduced tillage,Peaty,low to high,7.6,29.4,330,309,20.8,3178.2,9.6,4.8,76.4,405.3,59,0,0.7,26.1,0.467,6.18,4.72,0.489,6.47
4_demultiplex.bc1005--bc1057.hifi_reads,A7,1,sample,9JA.01,9JA.01.05,NA,NA,51.368146,-2.440479,265.89,198.8,291.19,25,5,5,"5,5",,,16,7,2024,01/01/2024,16/07/2024,197,unknown,NA,unknown,NA,unknown,NA,unknown,NA,unknown,NA,NA,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,unknown,unknown,NA,NA,NA,unknown,NA,unknown,unknown,unknown,unknown,unknown,Loamy,low,7.5,21.4,135,79,19.4,2873.7,3.3,5.8,95.7,206.6,60.3,0,0.5,20.2,0.647,6.51,5.51,0.682,6.87
4_demultiplex.bc1005--bc1059.hifi_reads,A8,1,sample,9JA.01,9JA.01.13,NA,NA,51.368146,-2.440479,265.89,198.8,291.19,25,3,8,"3,8",,,16,7,2024,01/01/2024,16/07/2024,197,unknown,NA,unknown,NA,unknown,NA,unknown,NA,unknown,NA,NA,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,unknown,unknown,NA,NA,NA,unknown,NA,unknown,unknown,unknown,unknown,unknown,Loamy,low,7.5,21.4,135,79,19.4,2873.7,3.3,5.8,95.7,206.6,60.3,0,0.5,20.2,0.647,6.51,5.51,0.682,6.87
4_demultiplex.bc1005--bc1060.hifi_reads,A9,1,farmer_kit,9JA.01,9JA.1.237.FK,237,SFK,51.368146,-2.440479,265.89,198.8,291.19,NA,NA,NA,NA,,,16,7,2024,01/01/2024,16/07/2024,197,unknown,NA,unknown,NA,unknown,NA,unknown,NA,unknown,NA,NA,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,unknown,unknown,NA,NA,NA,unknown,NA,unknown,unknown,unknown,unknown,unknown,Loamy,low,7.5,21.4,135,79,19.4,2873.7,3.3,5.8,95.7,206.6,60.3,0,0.5,20.2,0.647,6.51,5.51,0.682,6.87
4_demultiplex.bc1005--bc1062.hifi_reads,A10,1,sample,5RW.01,5RW.01.08,NA,NA,52.90557,0.561505,545.57,544.85,499.09,47,8,8,"8,8",,,2,7,2024,01/01/2024,07/02/2024,183,OSR,NA,spring_barley,NA,sugar_beet,NA,winter_wheat,NA,potato,NA,NA,NA,Common wheat/bread wheat,No,N/A,not_seen,Yes,Yes,No,Yes,Yes,No,Yes,No,No,NA,NA,No,NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,Reduced tillage,Loamy,lime-rich,7.9,32.8,230,55,9.5,1944.8,3.8,8.3,194.5,149.4,60.8,0,0.9,14.2,0.133,1.39,1.33,0.134,1.41
4_demultiplex.bc1005--bc1065.hifi_reads,A11,1,sample,5RW.01,5RW.01.16,NA,NA,52.90557,0.561505,545.57,544.85,499.09,47,6,6,"6,6",,,2,7,2024,01/01/2024,07/02/2024,183,OSR,NA,spring_barley,NA,sugar_beet,NA,winter_wheat,NA,potato,NA,NA,NA,Common wheat/bread wheat,No,N/A,not_seen,Yes,Yes,No,Yes,Yes,No,Yes,No,No,NA,NA,No,NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,Reduced tillage,Loamy,lime-rich,7.9,32.8,230,55,9.5,1944.8,3.8,8.3,194.5,149.4,60.8,0,0.9,14.2,0.133,1.39,1.33,0.134,1.41
4_demultiplex.bc1005--bc1075.hifi_reads,A12,1,sample,9JG.01,9JG.01.03,NA,NA,50.839038,-2.088601,573.56,496.35,642.46,60,3,3,"3,3",,,15,7,2024,01/01/2024,15/07/2024,196,OSR,NA,spring_barley,NA,spring_barley,NA,winter_barley,NA,winter_wheat,NA,NA,NA,Common wheat/bread wheat,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,NA,NA,No,NA,NA,NA,NA,NA,Yes,NA,Yes,No,No tillage,Loamy,lime-rich,8,17.8,85,24,17.8,2286.6,2,5.7,21.9,17.4,29.2,0,0,15.5,0.327,10.21,2.37,0.335,10.45
4_demultiplex.bc1007--bc1033.hifi_reads,B1,1,sample,5RW.02,5RW.02.02,NA,NA,52.900938,0.57231,352.36,333.07,466.41,43,2,2,"2,2",,,2,7,2024,01/01/2024,07/02/2024,183,OSR,NA,winter_barley,NA,winter_wheat,NA,sugar_beet,NA,winter_barley,NA,NA,NA,Common wheat/bread wheat,No,N/A,not_seen,Yes,Yes,No,Yes,Yes,No,Yes,No,No,NA,NA,No,NA,NA,NA,NA,NA,Yes,Yes,Yes,Yes,Reduced tillage,Loamy,lime-rich,6.7,36.4,231,65,11.3,1678.3,3.6,7.3,121,376.9,76.6,0,0.8,13.5,0.118,1.26,1.06,0.12,1.28
4_demultiplex.bc1007--bc1035.hifi_reads,B2,1,sample,5RW.02,5RW.02.10,NA,NA,52.900938,0.57231,352.36,333.07,466.41,43,10,10,"10,10",,,2,7,2024,01/01/2024,07/02/2024,183,OSR,NA,winter_barley,NA,winter_wheat,NA,sugar_beet,NA,winter_barley,NA,NA,NA,Common wheat/bread wheat,No,N/A,not_seen,Yes,Yes,No,Yes,Yes,No,Yes,No,No,NA,NA,No,NA,NA,NA,NA,NA,Yes,Yes,Yes,Yes,Reduced tillage,Loamy,lime-rich,6.7,36.4,231,65,11.3,1678.3,3.6,7.3,121,376.9,76.6,0,0.8,13.5,0.118,1.26,1.06,0.12,1.28
4_demultiplex.bc1007--bc1044.hifi_reads,B3,1,sample,5RW.02,5RW.02.18,NA,NA,52.900938,0.57231,352.36,333.07,466.41,43,8,3,"8,3",,,2,7,2024,01/01/2024,07/02/2024,183,OSR,NA,winter_barley,NA,winter_wheat,NA,sugar_beet,NA,winter_barley,NA,NA,NA,Common wheat/bread wheat,No,N/A,not_seen,Yes,Yes,No,Yes,Yes,No,Yes,No,No,NA,NA,No,NA,NA,NA,NA,NA,Yes,Yes,Yes,Yes,Reduced tillage,Loamy,lime-rich,6.7,36.4,231,65,11.3,1678.3,3.6,7.3,121,376.9,76.6,0,0.8,13.5,0.118,1.26,1.06,0.12,1.28
4_demultiplex.bc1007--bc1045.hifi_reads,B4,1,sample,8HQ.02,8HQ.02.02,NA,NA,53.11209,0.05528,404.43,199.57,446.63,42,2,2,"2,2",,,8,8,2024,01/01/2024,08/08/2024,220,group_2,NA,pre_pack,NA,group_2,NA,maize_forage,NA,spring_wheat,NA,NA,NA,Extase; Astronomer,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,NA,NA,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Reduced tillage,Peaty,low to high,7.6,29.4,330,309,20.8,3178.2,9.6,4.8,76.4,405.3,59,0,0.7,26.1,0.467,6.18,4.72,0.489,6.47
4_demultiplex.bc1007--bc1054.hifi_reads,B5,1,sample,8HQ.02,8HQ.02.10,NA,NA,53.11209,0.05528,404.43,199.57,446.63,42,10,10,"10,10",,,8,8,2024,01/01/2024,08/08/2024,220,group_2,NA,pre_pack,NA,group_2,NA,maize_forage,NA,spring_wheat,NA,NA,NA,Extase; Astronomer,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,NA,NA,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Reduced tillage,Peaty,low to high,7.6,29.4,330,309,20.8,3178.2,9.6,4.8,76.4,405.3,59,0,0.7,26.1,0.467,6.18,4.72,0.489,6.47
4_demultiplex.bc1007--bc1056.hifi_reads,B6,1,sample,8HQ.02,8HQ.02.18,NA,NA,53.11209,0.05528,404.43,199.57,446.63,42,8,3,"8,3",,,8,8,2024,01/01/2024,08/08/2024,220,group_2,NA,pre_pack,NA,group_2,NA,maize_forage,NA,spring_wheat,NA,NA,NA,Extase; Astronomer,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,NA,NA,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Reduced tillage,Peaty,low to high,7.6,29.4,330,309,20.8,3178.2,9.6,4.8,76.4,405.3,59,0,0.7,26.1,0.467,6.18,4.72,0.489,6.47
4_demultiplex.bc1007--bc1057.hifi_reads,B7,1,sample,9JA.01,9JA.01.06,NA,NA,51.368146,-2.440479,265.89,198.8,291.19,25,6,6,"6,6",,,16,7,2024,01/01/2024,16/07/2024,197,unknown,NA,unknown,NA,unknown,NA,unknown,NA,unknown,NA,NA,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,unknown,unknown,NA,NA,NA,unknown,NA,unknown,unknown,unknown,unknown,unknown,Loamy,low,7.5,21.4,135,79,19.4,2873.7,3.3,5.8,95.7,206.6,60.3,0,0.5,20.2,0.647,6.51,5.51,0.682,6.87
4_demultiplex.bc1007--bc1059.hifi_reads,B8,1,sample,9JA.01,9JA.01.14,NA,NA,51.368146,-2.440479,265.89,198.8,291.19,25,4,7,"4,7",,,16,7,2024,01/01/2024,16/07/2024,197,unknown,NA,unknown,NA,unknown,NA,unknown,NA,unknown,NA,NA,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,unknown,unknown,NA,NA,NA,unknown,NA,unknown,unknown,unknown,unknown,unknown,Loamy,low,7.5,21.4,135,79,19.4,2873.7,3.3,5.8,95.7,206.6,60.3,0,0.5,20.2,0.647,6.51,5.51,0.682,6.87
4_demultiplex.bc1007--bc1060.hifi_reads,B9,1,sample,5RW.01,5RW.01.01,NA,NA,52.90557,0.561505,545.57,544.85,499.09,47,1,1,"1,1",,,2,7,2024,01/01/2024,07/02/2024,183,OSR,NA,spring_barley,NA,sugar_beet,NA,winter_wheat,NA,potato,NA,NA,NA,Common wheat/bread wheat,No,N/A,not_seen,Yes,Yes,No,Yes,Yes,No,Yes,No,No,NA,NA,No,NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,Reduced tillage,Loamy,lime-rich,7.9,32.8,230,55,9.5,1944.8,3.8,8.3,194.5,149.4,60.8,0,0.9,14.2,0.133,1.39,1.33,0.134,1.41
4_demultiplex.bc1007--bc1062.hifi_reads,B10,1,sample,5RW.01,5RW.01.09,NA,NA,52.90557,0.561505,545.57,544.85,499.09,47,9,9,"9,9",,,2,7,2024,01/01/2024,07/02/2024,183,OSR,NA,spring_barley,NA,sugar_beet,NA,winter_wheat,NA,potato,NA,NA,NA,Common wheat/bread wheat,No,N/A,not_seen,Yes,Yes,No,Yes,Yes,No,Yes,No,No,NA,NA,No,NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,Reduced tillage,Loamy,lime-rich,7.9,32.8,230,55,9.5,1944.8,3.8,8.3,194.5,149.4,60.8,0,0.9,14.2,0.133,1.39,1.33,0.134,1.41
4_demultiplex.bc1007--bc1065.hifi_reads,B11,1,sample,5RW.01,5RW.01.17,NA,NA,52.90557,0.561505,545.57,544.85,499.09,47,7,4,"7,4",,,2,7,2024,01/01/2024,07/02/2024,183,OSR,NA,spring_barley,NA,sugar_beet,NA,winter_wheat,NA,potato,NA,NA,NA,Common wheat/bread wheat,No,N/A,not_seen,Yes,Yes,No,Yes,Yes,No,Yes,No,No,NA,NA,No,NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,Reduced tillage,Loamy,lime-rich,7.9,32.8,230,55,9.5,1944.8,3.8,8.3,194.5,149.4,60.8,0,0.9,14.2,0.133,1.39,1.33,0.134,1.41
4_demultiplex.bc1007--bc1075.hifi_reads,B12,1,sample,9JG.01,9JG.01.04,NA,NA,50.839038,-2.088601,573.56,496.35,642.46,60,4,4,"4,4",,,15,7,2024,01/01/2024,15/07/2024,196,OSR,NA,spring_barley,NA,spring_barley,NA,winter_barley,NA,winter_wheat,NA,NA,NA,Common wheat/bread wheat,No,N/A,not_seen,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,NA,NA,No,NA,NA,NA,NA,NA,Yes,NA,Yes,No,No tillage,Loamy,lime-rich,8,17.8,85,24,17.8,2286.6,2,5.7,21.9,17.4,29.2,0,0,15.5,0.327,10.21,2.37,0.335,10.45
4_demultiplex.bc1008--bc1033.hifi_reads,C1,1,sample,5RW.02,5RW.02.03,NA,NA,52.900938,0.57231,352.36,333.07,466.41,43,3,3,"3,3",,,2,7,2024,01/01/2024,07/02/2024,183,OSR,NA,winter_barley,NA,winter_wheat,NA,sugar_beet,NA,winter_barley,NA,NA,NA,Common wheat/bread wheat,No,N/A,not_seen,Yes,Yes,No,Yes,Yes,No,Yes,No,No,NA,NA,No,NA,NA,NA,NA,NA,Yes,Yes,Yes,Yes,Reduced tillage,Loamy,lime-rich,6.7,36.4,231,65,11.3,1678.3,3.6,7.3,121,376.9,76.6,0,0.8,13.5,0.118,1.26,1.06,0.12,1.28
